created_at,screen_name,id,text,contributors,is quote,in reply to,in reply to id,favorited,favorite count,retweet count
2017-09-04T22:27:22,GiftofSage,904833293178294274,@TheRickWilson Nothing is better than catching a Marine for being a violent extremist right now. @JBuggarauf,,False,TheRickWilson,19084896,False,0,0
2017-09-04T22:27:56,GiftofSage,904833434916413440,"@JeffUSAFAMMO @JoyAnnReid @NYCAntifa No, you might not understand what you are doing here.",,False,JeffUSAFAMMO,879857664716623872,False,0,0
2017-09-04T22:29:02,GiftofSage,904833710008172547,@fivefifths I'm getting this two days of death threats by a violent extremist thing down. @JBuggarauf,,False,fivefifths,36252186,False,0,0
2017-09-04T22:32:09,GiftofSage,904834495571996673,I am wholly and chronically depressed. But did you want to say something that matters? Or? Just more Wonder Woman j… https://t.co/81vApXkEBp,,True,,,False,0,0
2017-09-04T22:34:09,GiftofSage,904834997663801344,@BookTV @neiltyson Why is he so fucking cute?,,False,BookTV,60628575,False,0,0
2017-09-04T22:36:21,GiftofSage,904835554348498945,Maybe the best dog video I've every seen. (I speak KKK) https://t.co/S8ncZPY999,,True,,,False,0,0
2017-09-04T22:38:01,GiftofSage,904835972185153538,"Uh, ok. No. He made actual illegal threats over the course of two days. He literally said put down the clubs or I'l… https://t.co/rycb03DXCW",,True,,,False,0,1
2017-09-04T22:40:24,GiftofSage,904836570246774785,Nope. But your friend needs one bad. https://t.co/U4PXOK7t3q,,True,,,False,0,0
2017-09-04T22:42:13,GiftofSage,904837028340260864,I am genetically of evil itself and I love dumb ass violent extremists.,,False,,,False,0,0
2017-09-04T22:50:08,GiftofSage,904839022677295106,"You know, almost meeting @MarALagoAntifa in person wasn't enough, but catching a motherfucker on here in broad fucking daylight... unreal.",,False,,,False,0,0
2017-09-04T22:52:31,GiftofSage,904839619371560961,@politico Ya'll seriously. My 3-5 (white dudes) friends from middle school and I sat out the anthem at a Catholic H… https://t.co/iWyFae2iKY,,False,politico,9300262,False,0,0
2017-09-04T22:53:12,GiftofSage,904839795335147521,@JeffUSAFAMMO Nope. Your friend has made at least three illegal threats.,,False,JeffUSAFAMMO,879857664716623872,False,0,0
2017-09-04T23:09:27,GiftofSage,904843884848656386,"Uh, what are you doing here? I reported his ass to the F.B.I. https://t.co/gUrT4VU4vG",,True,,,False,0,0
2017-09-04T23:10:25,GiftofSage,904844128042745856,#legislateDACA motherfuckers @GOP,,False,,,False,0,0
2017-09-04T23:15:04,GiftofSage,904845295544127489,"@VICE Ya'll need to read @JBuggarauf making death threats that started on one of your threads, carried over to… https://t.co/fw6Uf2IhiT",,False,VICE,23818581,False,0,0
2017-09-04T23:16:07,GiftofSage,904845560531779588,@VICE @JBuggarauf @NYCAntifa He just keeps deleting them so they can't be reported. I tipped the F.B.I. I think you should too.,,False,GiftofSage,983294221,False,0,0
2017-09-04T23:16:32,GiftofSage,904845667281055749,@VICE I'm not asking Antifa to get involved with law enforcement.,,False,VICE,23818581,False,0,0
2017-09-04T23:19:06,GiftofSage,904846311568101376,"@JBuggarauf is a radical ideologue violent extremist, possibly a terrorist. @FBI Please look.",,False,JBuggarauf,879898081273159680,False,0,0
2017-09-04T23:24:53,GiftofSage,904847765502660608,You are almost as epic dumb as him. Did the government spray a poisonous and or unethical substance on you at any p… https://t.co/b9cdhslhMt,,True,,,False,0,0
2017-09-04T23:47:31,GiftofSage,904853460734156800,"@chrislhayes I hate to out nerd you like this, but you should look at this course. I took it. https://t.co/DyCevrc9lT It pretty good n hard.",,False,chrislhayes,4207961,False,0,0
2017-09-05T00:11:09,GiftofSage,904859408311701504,yeah right.... you are a pile of human feces who hates depressed people. Congrats on hitching your wagon to an extr… https://t.co/PmGS7e5qlh,,True,,,False,0,0
2017-09-05T00:12:13,GiftofSage,904859679972610049,@CohenDS It's High Mach political strategy.,,False,CohenDS,43382513,False,1,0
2017-09-05T00:13:08,GiftofSage,904859907341549568,Bleed an ocean for me to bath in. https://t.co/QJgmxSRFCs,,True,,,False,0,0
2017-09-05T00:16:16,GiftofSage,904860696571240450,@kaycee_345 @kpfallon Maybe the nicest Bey gif I've ever seen. Today is a day for gifs.,,False,kaycee_345,263959804,False,0,0
2017-09-05T00:19:40,GiftofSage,904861554788765696,Fuck yeah. When is Google pulling @FoxNews ? https://t.co/Do25Y7X2X5,,True,,,False,0,0
2017-09-05T00:23:10,GiftofSage,904862432765542400,Something that KJU is NOT bluffing on - letting a terrorist hijack a mini nuke for money... cyber maybe? We'll see.,,False,,,False,0,0
2017-09-05T00:36:19,GiftofSage,904865741584916480,We ain't even started yet. https://t.co/OFGgw4P7Vu,,True,,,False,0,0
2017-09-05T05:40:23,JBuggarauf,904942264983552000,@Harry1T6 @KurtSchlichter @TheDemocrats I don't think you'll get far suing a President for rescinding an executive order.,,False,Harry1T6,234548424,False,1,0
2017-09-05T14:59:23,JBuggarauf,905082942417862657,@sccduck @KimDotcom @rains6944 Cute - Let's approach this a bit more geopolitically.. Do you think China is going t… https://t.co/1uhnvk1t5r,,False,sccduck,292487680,False,0,0
2017-09-05T15:02:17,JBuggarauf,905083672172232705,"@sccduck @KimDotcom @rains6944 No, China will not - THEY will handle the Norks. If they defy China and try to follo… https://t.co/DUCfaOWV9G",,False,JBuggarauf,879898081273159680,False,0,1
2017-09-05T15:07:12,JBuggarauf,905084909353439233,@DRUDGE_REPORT Gosh - you mean Trump is keeping another campaign promise? That despicable cur needs to be impeached.,,False,DRUDGE_REPORT,14669951,False,2,0
2017-09-05T15:09:12,JBuggarauf,905085410191097857,"He's not aging well, is he? https://t.co/gIym8MKfpQ",,True,,,False,1,0
2017-09-05T15:21:33,GiftofSage,905088521467305987,I'm au natural. https://t.co/y6v0jX2E5d,,True,,,False,0,0
2017-09-05T15:26:58,JBuggarauf,905089884200755200,@OldMarine1 Mornin Guns.. get any on ya last night?,,False,OldMarine1,72350324,False,0,0
2017-09-05T15:40:03,GiftofSage,905093174938492928,"Oh, yeah? So, you get turned on by making fun of A's who catch former Marine violent extremists? https://t.co/wttF3UtQLX",,True,,,False,0,0
2017-09-05T15:41:39,GiftofSage,905093577004503040,@CohenDS They are going to try to legislate something more permanent. But who knows what they'll actually pass or do?,,False,CohenDS,43382513,False,1,0
2017-09-05T15:45:23,GiftofSage,905094516482428931,I wasn't asking to date you. https://t.co/y8SDlaGFOP,,True,,,False,0,0
2017-09-05T15:49:53,GiftofSage,905095651033317376,I need you to read the thread you defended and tell me you really agree with how your little friend behaved and wit… https://t.co/6pp0y7YvZu,,True,,,False,0,0
2017-09-05T15:53:12,GiftofSage,905096485913718784,@AriBerman @Demos_Org Not necessarily. But KKK violence is.,,False,AriBerman,15952856,False,0,0
2017-09-05T15:54:16,GiftofSage,905096753208287233,No. I just want you stand by your convictions and principles here so we can potentially meet in person for a date.… https://t.co/nPYDaWPxd2,,True,,,False,0,0
2017-09-05T16:00:03,GiftofSage,905098206744338434,"@JoyAnnReid Who can be considered 'targets' except undocs, Muslims, and BLM/Antifa as of yet? Oh, and Nazis aren't… https://t.co/IEnLH9rwpp",,False,JoyAnnReid,49698134,False,0,0
2017-09-05T16:01:41,GiftofSage,905098619442913281,@JeffUSAFAMMO Are you still drunk?,,False,JeffUSAFAMMO,879857664716623872,False,0,0
2017-09-05T16:03:45,GiftofSage,905099138588606464,"@KatTimpf Yeah just like Antifa includes violent extremists, gangs, and terrorists, which it doesn't. Oooh.",,False,KatTimpf,170861207,False,0,0
2017-09-05T16:04:42,GiftofSage,905099378372866048,@JeffUSAFAMMO I feel pretty good. Why don't you tell me you really do agree with your friend?,,False,JeffUSAFAMMO,879857664716623872,False,0,0
2017-09-05T16:07:01,GiftofSage,905099961947316225,"This dude still thinks he's woke, said Hillary never said 'super predator'. https://t.co/AsJlIc3VSH",,True,,,False,0,0
2017-09-05T16:33:46,GiftofSage,905106691821363200,@JeffUSAFAMMO Can you show me where it wasn't credible? Please tell me how I got this wrong and shouldn't have said anything.,,False,JeffUSAFAMMO,879857664716623872,False,0,0
2017-09-05T16:35:56,GiftofSage,905107237194125312,@thinkprogress @SpeakerRyan wants legislation.,,False,thinkprogress,55355654,False,0,0
2017-09-05T16:46:47,GiftofSage,905109970152296448,@realDonaldTrump I am not an emotional basket case like you are.,,False,realDonaldTrump,25073877,False,0,0
2017-09-05T16:53:22,GiftofSage,905111624507428865,@TheRoot That's the best photo of her I've ever seen.,,False,TheRoot,23995748,False,0,0
2017-09-05T16:53:51,GiftofSage,905111747010465794,@TheRoot That's really her right? I'm lost. I have autism. lol,,False,TheRoot,23995748,False,0,0
2017-09-05T17:04:54,JBuggarauf,905114526751760385,"@Alyssa_Milano Sorry, but you don't get your own day, bitch",,False,Alyssa_Milano,26642006,False,0,0
2017-09-05T17:07:54,JBuggarauf,905115283588657154,"They can threaten all they want, but no court will entertain a challenge of  rescission of a temporary executive or… https://t.co/bmQGod9NDZ",,True,,,False,0,0
2017-09-05T17:14:07,GiftofSage,905116847590264832,@BLiantii @TheRoot I really thought something happened to her and I don't always see faces the right way. Really. I… https://t.co/j3tD9WSPDi,,False,BLiantii,3122642116,False,0,0
2017-09-05T17:15:31,GiftofSage,905117200712859648,"@KatiePavlich And you are still in favor of a round up or growth? You can't have both, but you can if you are in favor of a round up.",,False,KatiePavlich,48459553,False,0,0
2017-09-05T17:15:54,JBuggarauf,905117295470448640,I want to know who cares about the dreams of the legal kids who are displaced in school and jobs by illegal DACA ki… https://t.co/RhtUU3dFfc,,True,,,False,2,0
2017-09-05T17:18:01,GiftofSage,905117827757199360,And that was a whole conversation in a context. Are you still asking me out? https://t.co/eaX00UR6CE,,True,,,False,0,0
2017-09-05T17:19:42,GiftofSage,905118255114850304,And you think I am a violent extremist? And not your friend? https://t.co/JhFUnY04Ox,,True,,,False,0,0
2017-09-05T17:21:48,JBuggarauf,905118779687845888,"Hasta La Bye Bye, Ricardo Cranium.. https://t.co/Xi3GltQ7XG",,True,,,False,0,0
2017-09-05T17:22:35,GiftofSage,905118979445940224,I'm a male brained autistic person. My mother told me I was a pretty much a man when I was a little girl. https://t.co/SfEVxTyIQ0,,True,,,False,0,0
2017-09-05T17:24:58,JBuggarauf,905119578698670080,@RealJamesWoods @Stanch247 And those are just the domestic accomplishments...,,False,RealJamesWoods,78523300,False,1,0
2017-09-05T17:26:54,GiftofSage,905120066294906880,kk https://t.co/xzPf0tU9IR,,True,,,False,0,0
2017-09-05T17:28:23,JBuggarauf,905120440321949696,"@kausmickey @AnnCoulter Why? Simple, Trump isn't just another ""The buck? It went that way --&gt; "" President.",,False,kausmickey,30534986,False,0,0
2017-09-05T17:31:15,JBuggarauf,905121161142386688,@thefourblackbar @DrMikeSimpson I understand that Trombonist is an elite assignment in the Army. Everything else su… https://t.co/TCaFBceijp,,False,thefourblackbar,187723853,False,0,0
2017-09-05T17:36:29,JBuggarauf,905122476543397890,"@DrMikeSimpson Just for the record (pun intended) many military service records are ""incomplete"" either by intent o… https://t.co/2y1UgRyVHs",,False,DrMikeSimpson,2834498138,False,0,0
2017-09-05T17:39:50,JBuggarauf,905123318654582784,"@DrMikeSimpson 2 - took 3 years with VA to prove where I was stationed, 1-1/2 to prove the place existed, 1-1/2 to… https://t.co/WTzHtpQZit",,False,JBuggarauf,879898081273159680,False,0,0
2017-09-05T17:46:03,JBuggarauf,905124883058761728,"Would be interesting to learn what unique Hep A strain is in San Diego, and where else on the planet that strain ex… https://t.co/2L73FhrXS7",,True,,,False,0,0
2017-09-05T17:47:13,JBuggarauf,905125177775726592,I see Hillary is now blaming Bernie Sanders for her loss. Eventually they all eat their own.,,False,,,False,0,0
2017-09-05T17:50:55,GiftofSage,905126111151095811,@realDonaldTrump said if you are so far as crossing the street near Antifa that you deserve to take partial blame for a Nazi terror attack.,,False,realDonaldTrump,25073877,False,0,0
2017-09-05T17:53:49,GiftofSage,905126839701692417,#blameonbothsides for the protests outside right now.,,False,,,False,0,0
2017-09-05T17:54:45,GiftofSage,905127072472981504,Ya'll there is pink chocolate. https://t.co/ubjQjSGf6n,,True,,,False,0,0
2017-09-05T17:56:36,GiftofSage,905127540272058368,@DLoesch There's a difference between the media (news and commentary) and the free press (press rights).,,False,DLoesch,7702542,False,0,0
2017-09-05T18:04:10,GiftofSage,905129444540592129,And there's a deliberate effort by some media to ignore their own fact checking and pretend they should only do it… https://t.co/eV0IvK6sUr,,True,,,False,0,0
2017-09-05T18:05:41,GiftofSage,905129827107315716,"My stepdad once sexually assaulted me and then stole my diary. He's a White Supremacist named Bryon Zafft in Brookings, SD.",,False,,,False,0,0
2017-09-05T18:06:21,GiftofSage,905129993323368448,He is a former military police officer.,,False,GiftofSage,983294221,False,0,0
2017-09-05T18:07:26,GiftofSage,905130264761954305,I love it. https://t.co/r5HAUKlIRA,,True,,,False,0,0
2017-09-05T18:11:59,GiftofSage,905131410658295811,I'll never forget Mark Steyn calling @DLoesch Head Face,,False,,,False,0,0
2017-09-05T19:38:55,GiftofSage,905153289934733312,"https://t.co/PpDYbnaMik

Goth Doom",,False,,,False,0,0
2017-09-05T19:55:25,GiftofSage,905157439355531265,"Hey, #MSM buy a Slingshot Organizer and roll like an Anarchist. See for yourself.
https://t.co/MkSy2Qo0Bz",,False,,,False,0,0
2017-09-05T20:14:59,GiftofSage,905162363371958274,@AriMelber Did you get the data from the violent extremist I caught? @JBuggarauf Waiting for something to happen. It was extreme threats.,,False,AriMelber,15441965,False,0,0
2017-09-05T20:44:42,GiftofSage,905169842168266754,@WSJ Love it.,,False,WSJ,3108351,False,0,0
2017-09-05T20:46:40,GiftofSage,905170337213632516,I really need help. https://t.co/st4SYY124Q,,True,,,False,0,0
2017-09-05T20:49:09,GiftofSage,905170962869518336,This is making the day better. LOL https://t.co/QLpTTzkqpR,,True,,,False,0,0
2017-09-05T20:50:25,GiftofSage,905171281502457856,@RealTimers Your website is throwing a 500.,,False,RealTimers,455288410,False,0,0
2017-09-05T20:52:05,GiftofSage,905171699850674176,Aren't these the guys in black clothes and bandannas that are a 'group'? Should they be identified by their clothin… https://t.co/NyG1kScP6c,,True,,,False,0,0
2017-09-05T21:00:11,GiftofSage,905173740715212804,@theblaze I love this idea more than a safe space. I think everyone should be allowed to cheer up with petting a do… https://t.co/sIkY4DyNkW,,False,theblaze,10774652,False,0,0
2017-09-05T21:05:30,GiftofSage,905175077586644994,Bingo. https://t.co/Yqsk1pxRbU,,True,,,False,0,0
2017-09-05T21:06:45,GiftofSage,905175390754406404,@MailOnline Sounds like the police just can't keep people safe.,,False,MailOnline,15438913,False,0,0
2017-09-05T22:37:14,JBuggarauf,905198164549951488,@DRUDGE_REPORT Kelly would have Gutierrez back on the Mexican side of the border doing 'bends and motherf'rs' until Trump got tired.,,False,DRUDGE_REPORT,14669951,False,0,0
2017-09-05T22:42:17,JBuggarauf,905199433117196288,"If you want to get a message to Americans, you'll do better if you say it in English. https://t.co/zSECuPhxf4",,True,,,False,0,0
2017-09-05T22:56:56,GiftofSage,905203120875163648,@EdJoyce @adirado29 @Amy_Siskind I love the idea of A's doing this with BLM,,False,EdJoyce,73452506,False,0,0
2017-09-05T22:57:11,GiftofSage,905203181940039681,@EdJoyce @adirado29 @Amy_Siskind Forming words with bodies and photographing.,,False,EdJoyce,73452506,False,0,0
2017-09-06T00:29:39,JBuggarauf,905226455482744832,I can't imagine how it would work otherwise.There's not enough secret service to assign to Kaine's kid to keep Anti… https://t.co/gOKe28iTGW,,True,,,False,1,2
2017-09-06T00:30:52,JBuggarauf,905226759523598336,"@DRUDGE_REPORT Someone pass the popcorn, this should be good..",,False,DRUDGE_REPORT,14669951,False,1,0
2017-09-06T00:35:14,JBuggarauf,905227858527657984,"@DRUDGE_REPORT Pssst, Cher, while they may send you a commendation letter, ICE will not reimburse you for running a… https://t.co/EkMDJLI5mI",,False,JBuggarauf,879898081273159680,False,1,0
2017-09-06T00:36:36,JBuggarauf,905228201600868353,@rharrisonfries @JimW_in_NM That 16 on a fast track back to the motherland.,,False,rharrisonfries,3153844428,False,1,0
2017-09-06T00:41:05,JBuggarauf,905229332972421120,"@gabrielmalor @Magabitchez1231 However, would be lawful only if it were passed by Congress. The President can't mak… https://t.co/90vGEhs5Yi",,False,gabrielmalor,24212955,False,0,0
2017-09-06T00:41:50,JBuggarauf,905229519786729472,@joshgerstein @Magabitchez1231 I can hear the teeth grinding all the way up here..,,False,joshgerstein,64916983,False,0,0
2017-09-06T00:46:12,JBuggarauf,905230618367102976,"@MattFriedmanNJ Prosecutors asked for a minor addition: ""But that's not what was happening here"".",,False,MattFriedmanNJ,242939330,False,0,0
2017-09-06T00:48:34,JBuggarauf,905231214776262656,"@KTHopkins @Magabitchez1231 I'm completing my ""Top Relevant Magazines"" list for 2017. GQ isn't on it.",,False,KTHopkins,21439144,False,1,0
2017-09-06T00:48:50,GiftofSage,905231282027864065,"https://t.co/8z9GEad7EZ

For those that don't know - Chumbawamba are massive Anarchists. #MSM",,False,,,False,0,0
2017-09-06T00:59:39,JBuggarauf,905234003657072640,"@zerohedge Like drinkin, one is OK, two is too much and three ain't enough.
(Shoulda stopped at 2 like I said after… https://t.co/rkkh1iTup3",,False,zerohedge,18856867,False,0,0
2017-09-06T01:02:01,JBuggarauf,905234599524974592,"@DRUDGE_REPORT Through all the smoke? That's the Sun, people..",,False,DRUDGE_REPORT,14669951,False,1,0
2017-09-06T01:06:39,JBuggarauf,905235763981197313,"RT @JackPosobiec: I'm old enough to remember the last time Democrats showed their ""compassion"" to Dreamers https://t.co/fpNhoGyv0k",,False,,,False,0,4505
2017-09-06T01:44:37,GiftofSage,905245318899531778,"A reminder to the #MSM that Partial-Birth Abortion is U.S. Code legal jargon. 
https://t.co/dPBB2EJTX7",,False,,,False,0,0
2017-09-06T01:48:29,GiftofSage,905246293454462976,Awesome https://t.co/7vk1yrNr50,,True,,,False,0,0
2017-09-06T02:14:41,GiftofSage,905252887202291714,"https://t.co/h6Rtv7hwcD

The penguin just made me tear up.",,False,,,False,0,0
2017-09-06T02:22:16,GiftofSage,905254795665080321,@KisanetBeyene77 @Quillette I really like Molly. But I don't do it regularly and wish I could get it as medicine. I… https://t.co/3foyS3QJyQ,,False,KisanetBeyene77,789352881967263745,False,0,0
2017-09-06T02:23:22,GiftofSage,905255072560533504,"I'll be honest, I haven't read it yet. https://t.co/6pbIUVbt6B",,True,,,False,0,0
2017-09-06T02:34:54,GiftofSage,905257974222004224,"@clairlemon @QuilletteM I can't take SSRIs - something in my brain changed on Zoloft and now I don't sleep on them,… https://t.co/hG0Y8zRMX0",,False,clairlemon,1398479138,False,0,0
2017-09-06T02:36:53,GiftofSage,905258473243455488,@clairlemon @QuilletteM On Zoloft I stopped being able to sleep and then after SEVERAL days I started believing I w… https://t.co/Yt2eKFMJvd,,False,clairlemon,1398479138,False,0,0
2017-09-06T02:38:56,GiftofSage,905258990715772929,@clairlemon @QuilletteM It was like I was calmly laying there with my eyes open all night seeing from inside my body.,,False,clairlemon,1398479138,False,0,0
2017-09-06T02:39:39,GiftofSage,905259168151560192,@clairlemon @QuilletteM I wore the cap all night and I could feel it during the experiment.,,False,clairlemon,1398479138,False,0,0
2017-09-06T02:41:43,GiftofSage,905259690510209024,@clairlemon @QuilletteM I've also received EMDR therapy and recovered from a neurosis of a recovered blocked memory stored in my eyes.,,False,clairlemon,1398479138,False,0,0
2017-09-06T02:49:49,GiftofSage,905261729109684226,"https://t.co/jXyY1NHuDw

What @JBuggarauf did was a textbook violent extremist threat.",,False,,,False,0,0
2017-09-06T03:37:24,GiftofSage,905273702350192642,"I'm not watching t.v. at all now. Bye, #MSM You're welcome for the violent extremist I caught.",,False,,,False,0,0
2017-09-06T05:31:50,GiftofSage,905302501901180932,#slingshotnews Should keep a head's up for analysis on the Marine violent extremist.,,False,,,False,0,0
2017-09-06T15:10:53,JBuggarauf,905448225053696000,"@iowahawkblog @Microsoft David, go easy.. he admitted he wasn't a scientist.. https://t.co/HjgCPeivrq",,False,iowahawkblog,149913262,False,0,0
2017-09-06T15:12:46,JBuggarauf,905448698947149824,"@OldMarine1 ..but mostly blows hot air..

(Mornin' Guns..)",,False,OldMarine1,72350324,False,0,0
2017-09-06T15:19:54,JBuggarauf,905450494402760705,"And there's a legal way to get the ""paper"". See US Code passed by Congress.
(Damn democrats think legal is anything… https://t.co/4eODgmrE7M",,True,,,False,0,0
2017-09-06T15:25:42,JBuggarauf,905451950212210688,@SethAMandel @JimW_in_NM With a big enough shovel and sufficient synthetic earth Obama's minions can cover up anything.,,False,SethAMandel,150281740,False,1,0
2017-09-06T15:30:00,JBuggarauf,905453033038815233,@rharrisonfries @JimW_in_NM Maybe not - NYPD is refusing to fingerprint the perps so as not to jeopardize their Dreamer status.,,False,JBuggarauf,879898081273159680,False,1,1
2017-09-06T15:33:16,JBuggarauf,905453854342258689,"@GiftofSage @AriMelber I'm not paying rent for living in your head, but it's nice to know you're still thinking abo… https://t.co/4vQ9N5PGPY",,False,GiftofSage,983294221,False,0,0
2017-09-06T15:37:10,GiftofSage,905454837839654914,You're the best violent extremist on @Twitter https://t.co/rvnG7zV5X7,,True,,,False,0,0
2017-09-06T15:40:02,GiftofSage,905455561122177024,"@jwillia2 @lithub Violent extremist and possible terrorist, @JBuggarauf wants you to read his deleted death threats… https://t.co/scXmXxRfrz",,False,jwillia2,276051935,False,0,0
2017-09-06T15:41:12,JBuggarauf,905455851695104000,Nice of them to demonstrate their capabilities and tactics ahead of time. https://t.co/ct8JVfnUfL,,True,,,False,0,0
2017-09-06T15:41:18,GiftofSage,905455876147781634,"@jwillia2 @lithub I'm not making shit up, he's the first Marine violent extremist. Used real threats of lethality w… https://t.co/AZDjHzU8Rd",,False,jwillia2,276051935,False,0,0
2017-09-06T15:42:10,GiftofSage,905456096726458368,@jwillia2 @lithub I can't stress enough that I am not the fucking one that uses hyperbole. I am dead ASS. Can't mak… https://t.co/9IHmqCwfb7,,False,jwillia2,276051935,False,0,0
2017-09-06T15:42:35,GiftofSage,905456201458229248,@jwillia2 @lithub Download his shit and tell your friends.,,False,jwillia2,276051935,False,0,0
2017-09-06T15:43:37,JBuggarauf,905456462389952513,@GiftofSage @jwillia2 @lithub Nothing has been deleted. I want to make it as easy for you to review and remember as… https://t.co/XeSeZaZVxp,,False,GiftofSage,983294221,False,0,0
2017-09-06T15:44:33,GiftofSage,905456697577230336,You know Twitter has a developer API and I have a CSV of your last 3200 or so tweets cus they aren't deleted when y… https://t.co/9qdaXcEsGJ,,True,,,False,0,0
2017-09-06T15:44:57,JBuggarauf,905456797598621697,"@RyanMaue @JimW_in_NM @IngrahamAngle @SecretaryCarson Well, that's one of 4 possibilities..",,False,RyanMaue,16117029,False,0,0
2017-09-06T15:45:30,GiftofSage,905456935884947456,Do you need to see your own data to make this real? I have every threat you made downloaded with all relevant data… https://t.co/v2xl2LoTHp,,True,,,False,0,0
2017-09-06T15:45:50,GiftofSage,905457018315710464,"You are going to fucking jail, asshole. https://t.co/g2PRmK0Dr0",,True,,,False,0,0
2017-09-06T15:46:51,GiftofSage,905457275699167235,@brokeymcpoverty That's nasty.,,False,brokeymcpoverty,15932715,False,0,0
2017-09-06T15:47:20,GiftofSage,905457395555557377,@VICE Play Magic in college @wizards_magic,,False,VICE,23818581,False,0,0
2017-09-06T15:49:03,JBuggarauf,905457829393317888,"If you have to be a citizen to vote, and to be naturalized as a citizen you need to speak english, why are our ball… https://t.co/0wEa9riFxG",,True,,,False,0,0
2017-09-06T15:50:42,GiftofSage,905458242242965504,"@CornelWest Dr., read some death threats made by a Marine violent extremist. I'm merging tweets today, will post later. #Antifa save lives",,False,CornelWest,36743910,False,0,0
2017-09-06T15:54:37,GiftofSage,905459231184359425,deserving https://t.co/wYJlns6xqz,,True,,,False,0,0
2017-09-06T16:00:57,GiftofSage,905460825015627777,But we don't even have @judaspriest in the Hall of Fame yet.,,False,GiftofSage,983294221,False,0,0
2017-09-06T16:03:20,GiftofSage,905461424352309249,"@LotusOak @andrewmorrisuk I hate to be the one, but medical cannabis.",,False,LotusOak,424711422,False,0,0
2017-09-06T16:04:38,GiftofSage,905461749268324352,@VICE An epic wave of Anarchists.,,False,VICE,23818581,False,0,0
2017-09-06T16:06:07,GiftofSage,905462124230660099,@TimeOutLondon I need Dunkin' / Baskin' to do a vegan one.,,False,TimeOutLondon,22906929,False,0,0
2017-09-06T16:07:32,GiftofSage,905462477751758850,@FortuneMagazine Partially because the president blamed the population for a terror attack just recently.,,False,FortuneMagazine,25053299,False,0,0
2017-09-06T16:08:42,JBuggarauf,905462775400374273,"@DRUDGE_REPORT Um, check the Zoo? Probably took the express bus down HWY 75 and got off  at the Stockbridge park an… https://t.co/7Yat6W1Q2D",,False,DRUDGE_REPORT,14669951,False,1,0
2017-09-06T16:11:45,GiftofSage,905463541108424704,Kim's doctor had to reach his arm inside her and scrape her placenta with his fingernails. True story below. https://t.co/89pJBhgOMA,,True,,,False,0,0
2017-09-06T16:12:03,JBuggarauf,905463614458413056,"@GiftofSage Rent free..  (Thanks for playing, you are fun..I haven't laughed this much since the bug-zapper broke)",,False,GiftofSage,983294221,False,0,0
2017-09-06T16:14:11,JBuggarauf,905464152512008192,"Man, have I got this antifa weenie going hard or what? Told it I'd respond to violence with violence and it can't h… https://t.co/RFSE3fA1hD",,True,,,False,1,0
2017-09-06T16:17:48,JBuggarauf,905465065360338949,"I'll bet an apple fritter in 5 years people will be saying ""Oh yea, I think I remember them.."" https://t.co/3YgOpHt9S6",,True,,,False,1,0
2017-09-06T16:23:27,JBuggarauf,905466487212621825,@DRUDGE_REPORT Interesting concept: Honoring people based on who did or didn't own them.,,False,DRUDGE_REPORT,14669951,False,0,0
2017-09-06T16:29:54,JBuggarauf,905468108441128960,Deja Vu all over again.. https://t.co/TUXwAnGztH,,True,,,False,1,0
2017-09-06T16:30:46,JBuggarauf,905468325945212930,@Harry1T6 @KurtSchlichter @TheDemocrats Like shit through a goose..,,False,Harry1T6,234548424,False,0,0
2017-09-06T16:46:45,JBuggarauf,905472347716558854,"Don't throw logic into this, you'll completely fuck up the narrative.. https://t.co/dTZ77zjWnN",,True,,,False,0,0
2017-09-06T16:51:06,GiftofSage,905473441637298176,"@EboniKWilliams I need you to tell a former Marine to call his fucking lawyer and stop tweeting, he's making death threats involving intim",,False,EboniKWilliams,396704627,False,0,0
2017-09-06T16:51:21,JBuggarauf,905473508582424576,Pretty much sums it up.. (the death screams are the loudest..) https://t.co/ONu4MjevJC,,True,,,False,0,0
2017-09-06T16:52:46,GiftofSage,905473861281394688,"@EboniKWilliams his handle is @JBuggarauf 
He just won't stop threatening to shoot protesters. Read his data. He's even pretending not del'd",,False,EboniKWilliams,396704627,False,0,0
2017-09-06T16:53:50,GiftofSage,905474133433208832,You aren't a target. You are threatening to shoot both sides of a fight not involving you. https://t.co/4lHTTHy9Ka,,True,,,False,0,0
2017-09-06T16:53:53,JBuggarauf,905474143428108288,@zerohedge Anyone who thought otherwise please stop watching the MSM..,,False,zerohedge,18856867,False,0,0
2017-09-06T17:00:47,JBuggarauf,905475879387619328,@GiftofSage Everyone is your fucking target. And I don't stand by and watch assaults.,,False,GiftofSage,983294221,False,0,0
2017-09-06T17:06:12,JBuggarauf,905477241995386880,@MastaKace @CebuSalute @BarackObama Secret Service: Why do you come here every day asking to see Obama? He's not pr… https://t.co/h9liDrpFUq,,False,MastaKace,77720897,False,2,0
2017-09-06T17:09:28,JBuggarauf,905478065437892608,@xmssweetnessx @seymourbutz12 I just wish this was Constitutional too.,,False,xmssweetnessx,1345577744,False,1,0
2017-09-06T17:09:52,GiftofSage,905478165539291138,"Not true. I've never hit anyone at a protest. You are making threats via intimidation, not us. Find any one of us m… https://t.co/IAPD1E9dqf",,True,,,False,0,0
